Music;Slow songs or fast songs;Dance;Folk;Country;Classical_music;Musical;Pop;Rock;Metal or Hardrock;Punk;Hiphop_Rap;Reggae_Ska;Swing_Jazz;Rock_n_roll;Alternative;Latino;Techno_Trance;Opera;Movies;Horror;Thriller;Comedy;Romantic;Sci-fi;War;Fantasy/Fairy tales;Animated;Documentary;Western;Action;History;Psychology;Politics;Mathematics;Physics;Internet;PC;Economy Management;Biology;Chemistry;Reading;Geography;Foreign languages;Medicine;Law;Cars;Art exhibitions;Religion;Countryside, outdoors;Dancing;Musical instruments;Writing;Passive sport;Active sport;Gardening;Celebrities;Shopping;Science and technology;Theatre;Fun with friends;Adrenaline sports;Pets;Flying;Storm;Darkness;Heights;Spiders;Snakes;Rats;Ageing;Dangerous dogs;Fear of public speaking;Smoking;Alcohol;Healthy eating;Daily events;Prioritising workload;Writing notes;Workaholism;Thinking ahead;Final judgement;Reliability;Keeping promises;Loss of interest;Friends versus money;Funniness;Fake;Criminal damage;Decision making;Elections;Self-criticism;Judgment calls;Hypochondria;Empathy;Eating to survive;Giving;Compassion to animals;Borrowed stuff;Loneliness;Cheating in school;Health;Changing the past;God;Dreams;Charity;Number of friends;Punctuality;Lying;Waiting;New environment;Mood swings;Appearence and gestures;Socializing;Achievements;Responding to a serious letter;Children;Assertiveness;Getting angry;Knowing the right people;Public speaking;Unpopularity;Life struggles;Happiness in life;Energy levels;Small - big dogs;Personality;Finding lost valuables;Getting up;Interests or hobbies;Parents' advice;Questionnaires or polls;Internet usage;Finances;Shopping centres;Branded clothing;Entertainment spending;Spending on looks;Spending on gadgets;Spending on healthy eating;Age;Height;Weight;Number of siblings;Number of children;Gender;Left - right handed;Marital status;Education;Only child;Village - town;House - block of flats
5;3;5;4;3;5;5;5;4;3;3;3;3;4;5;4;4;2;5;5;1;3;5;5;5;3;5;5;5;3;5;5;4;2;4;2;3;3;1;1;5;5;4;3;5;2;4;5;5;5;4;5;5;3;4;5;3;5;5;5;5;5;5;3;2;2;3;2;5;2;3;2;2;I have tried;I only drink when offered;4;3;3;3;4;3;3;4;4;2;4;3;1;3;3;2;3;3;2;5;3;5;5;4;4;3;4;3;4;4;3;5;Before time of meeting;Rarely;3;3;3;3;3;4;4;5;3;3;4;3;5;4;4;4;3;4;4;3;5;4;4;Several hours;4;4;3;4;2;2;3;18;192;91;0;0;male;right-handed;single;College;yes;town or village;block of flats
5;3;3;4;4;4;3;3;4;4;2;2;2;3;4;2;3;2;4;4;2;3;5;3;3;4;3;3;4;4;3;4;3;3;2;2;4;3;3;2;2;3;4;2;3;3;3;2;3;2;3;1;2;3;3;3;2;2;2;2;3;1;3;1;2;1;1;3;4;2;2;4;1;I used to, but I do not anymore;I only drink when offered;2;4;3;4;4;3;3;4;4;3;4;4;2;4;2;5;2;4;1;4;2;4;4;4;3;5;3;3;3;3;3;3;Before time of meeting;Only for the good of others;3;5;2;3;3;4;4;4;4;3;3;4;3;1;5;4;4;4;4;2;3;3;3;Several hours;3;2;3;3;3;2;4;47;170;100;3;2;male;right-handed;divorced;University (Bachelor);no;city;block of flats
5;3;2;2;2;2;5;5;4;2;1;5;5;5;4;5;3;3;3;5;3;5;5;5;3;3;3;3;4;3;3;3;3;2;5;3;5;5;4;3;2;3;2;3;5;3;3;3;1;5;1;1;1;1;5;5;2;4;4;2;2;3;5;2;2;1;2;1;1;1;3;4;4;I used to, but I do not anymore;I only drink when offered;4;4;3;4;3;4;4;4;4;5;4;3;2;5;5;5;5;4;2;4;4;2;5;5;5;5;5;5;3;3;1;1;Just in time;Only for the good of others;3;2;3;3;1;3;5;5;1;2;2;5;3;5;2;2;3;3;1;3;1;3;3;Several hours;5;3;2;1;1;1;4;33;165;51;1;0;female;right-handed;divorced;University (Masters);no;city;block of flats
5;3;5;2;2;2;2;5;5;4;4;2;3;2;4;4;2;3;2;5;3;4;4;4;4;3;2;4;3;2;3;4;3;5;3;3;3;3;5;2;1;5;4;5;3;4;1;2;4;5;5;1;1;1;4;1;3;4;2;4;5;3;1;4;1;3;4;3;3;2;3;3;3;I do smoke;I only drink when offered;3;5;4;2;4;5;1;4;4;1;5;3;2;2;5;5;5;4;1;4;2;2;4;4;2;3;3;5;1;2;2;5;Just in time;Rarely;4;4;2;3;4;2;4;4;5;3;4;5;3;3;5;4;3;3;2;2;5;3;3;Several hours;4;4;2;4;4;3;3;25;167;49;1;0;female;right-handed;single;University (Bachelor);yes;city;house
4;2;1;3;3;5;5;2;1;1;1;1;1;1;1;1;2;1;5;5;1;2;5;5;1;4;2;1;4;3;1;5;3;3;1;1;1;1;2;2;1;5;3;3;2;3;2;5;4;5;1;3;1;1;2;4;3;4;1;5;3;1;5;4;4;3;5;5;5;4;1;3;1;I used to, but I do not anymore;I do not drink;4;4;5;5;5;5;5;5;5;1;3;2;1;1;5;4;5;3;3;5;1;3;5;5;1;1;5;1;5;4;5;3;Before time of meeting;Never;2;3;1;4;3;2;5;5;1;1;1;4;5;5;4;3;1;3;5;2;3;5;4;Few minutes;5;1;4;3;4;1;4;41;170;71;3;2;female;right-handed;married;University (Doctorate);yes;town or village;house
5;4;3;1;1;1;1;4;1;1;2;5;5;1;1;3;1;2;1;5;4;3;5;1;3;2;1;1;2;1;5;2;2;3;3;3;5;5;1;1;1;2;2;3;1;1;5;1;1;1;1;1;1;5;5;1;1;2;5;1;5;5;2;1;1;1;1;1;1;1;1;1;1;I used to, but I do not anymore;I drink way too much;3;3;2;1;1;1;1;3;3;5;5;5;2;4;1;4;1;5;1;3;2;1;3;4;1;5;3;1;2;3;1;5;After time of meeting;Rarely;2;4;1;1;4;4;1;1;5;4;2;1;1;1;5;5;5;4;1;5;4;2;1;Several hours;1;2;5;5;3;5;3;23;192;86;1;0;male;right-handed;single;College;no;city;block of flats
3;2;5;1;3;2;1;5;3;1;1;3;3;2;2;1;2;1;1;4;1;3;5;5;1;2;2;1;3;2;1;2;2;3;3;2;2;2;3;2;3;2;4;1;4;3;3;1;1;3;1;1;1;5;3;2;4;3;3;1;1;1;5;3;1;3;3;3;5;5;1;3;3;I used to, but I do not anymore;I only drink when offered;3;5;5;5;4;5;3;4;4;4;3;3;3;1;4;5;4;4;3;3;2;3;5;4;3;5;5;2;3;3;2;1;Before time of meeting;Only for the good of others;1;2;3;5;3;1;1;3;2;4;3;5;3;4;3;3;4;3;1;1;3;4;2;Few minutes;3;3;4;1;5;3;3;53;177;90;3;3;female;right-handed;married;College;no;city;block of flats
5;3;4;2;5;5;1;5;5;2;2;4;5;2;5;1;2;2;2;5;2;3;5;3;2;5;3;1;5;4;4;5;3;2;1;1;1;1;3;3;1;3;5;1;1;1;4;1;1;5;1;1;1;5;3;1;3;5;2;2;5;1;5;5;3;1;3;3;3;2;1;4;3;I used to, but I do not anymore;I drink way too much;3;3;2;5;5;4;3;5;5;1;1;5;3;1;3;5;1;5;1;4;1;5;5;5;1;5;3;3;3;3;3;3;Just in time;Rarely;3;3;3;5;3;4;4;4;5;5;3;3;3;4;4;3;4;3;1;3;4;3;1;No time at all;2;5;5;3;5;4;5;55;194;110;3;3;male;right-handed;married;College;no;city;block of flats
5;3;4;1;1;1;1;3;3;1;3;4;5;1;3;5;1;3;1;5;5;5;5;3;2;3;2;2;4;3;5;5;3;5;3;3;4;4;4;2;2;4;5;5;4;4;5;2;3;4;1;3;1;5;5;1;1;4;4;2;5;5;5;1;1;1;1;1;1;1;1;1;1;I have tried;I only drink when offered;5;5;5;2;5;4;2;5;5;1;4;5;1;1;3;5;1;5;1;5;1;3;5;5;1;3;5;1;4;3;2;5;Just in time;Only for the good of others;3;5;1;5;5;3;2;4;5;2;4;1;2;2;5;5;4;3;2;4;5;4;2;Few minutes;2;4;5;5;5;5;5;24;190;84;1;0;male;right-handed;single;University (Bachelor);yes;city;house
5;3;3;2;1;3;3;3;5;3;5;1;1;3;3;4;1;3;3;5;2;3;4;3;4;4;2;5;5;2;3;5;2;3;1;1;3;3;1;3;1;5;5;4;1;1;1;5;3;5;2;5;3;5;5;3;1;2;4;5;5;1;5;3;3;1;3;3;3;5;1;5;4;I do smoke;I do not drink;4;5;3;3;4;3;3;4;5;1;5;3;1;3;5;5;5;3;3;5;1;5;5;4;3;3;4;5;3;3;3;3;After time of meeting;Only for the good of others;2;3;3;3;3;2;3;5;3;3;3;3;3;3;4;4;2;3;3;2;3;4;4;Several hours;3;3;4;3;3;3;4;20;186;78;3;0;male;left-handed;single;University (Bachelor);no;town or village;block of flats
5;2;3;1;2;3;4;5;3;1;2;2;2;3;3;2;4;1;3;5;1;2;5;4;2;3;4;4;4;1;3;3;4;1;2;2;3;1;2;5;5;5;3;5;5;1;1;2;1;2;3;2;2;3;2;4;1;4;3;4;5;1;2;1;2;2;3;5;5;5;4;5;4;I have not even tried;I only drink when offered;2;1;4;3;4;4;2;4;5;1;5;3;2;2;5;4;5;4;1;4;3;2;4;4;2;2;4;4;1;3;2;3;Just in time;Rarely;2;2;4;4;2;2;3;4;2;2;3;5;4;5;3;4;2;3;4;5;3;4;3;Few minutes;4;5;2;2;3;1;4;19;172;50;2;0;female;right-handed;single;University (Bachelor);no;town or village;house
5;3;2;1;2;4;3;4;5;5;5;2;2;3;5;4;2;2;1;5;3;3;5;2;5;2;4;4;3;2;5;2;5;1;3;4;5;5;1;3;3;2;3;5;4;3;5;2;3;3;1;1;1;5;5;1;2;2;5;1;4;5;3;1;1;1;1;1;1;1;1;3;3;I have not even tried;I only drink when offered;4;1;3;2;2;3;1;3;5;1;3;5;3;1;2;1;4;5;2;5;5;2;5;4;4;4;2;4;2;3;1;2;Before time of meeting;Rarely;2;4;4;3;2;4;1;2;4;1;4;5;5;1;4;4;4;3;2;3;4;3;2;Several hours;4;2;4;3;2;2;4;18;186;76;1;0;male;right-handed;single;College;no;town or village;house
5;3;2;3;2;2;3;3;5;5;2;1;3;2;2;4;2;1;1;5;4;5;5;4;3;4;4;4;5;3;3;4;2;5;1;1;4;2;5;3;1;3;4;3;2;3;4;2;1;5;1;1;1;5;5;2;2;2;3;2;5;2;4;1;1;1;2;1;3;4;1;3;3;I have tried;I drink way too much;3;5;3;3;3;3;1;4;4;1;5;4;1;1;5;5;3;3;1;5;1;3;5;5;1;2;3;3;2;3;4;5;After time of meeting;Only for the good of others;4;2;2;3;2;1;3;3;3;1;1;5;5;2;5;4;3;4;2;4;5;2;3;Several hours;4;1;4;1;1;5;4;41;183;75;2;3;male;right-handed;married;University (Masters);no;city;house
5;5;5;5;5;4;4;4;4;5;4;4;4;4;5;3;4;4;4;5;2;3;3;3;4;4;3;4;4;4;4;4;4;4;3;3;4;4;2;5;5;1;3;5;5;2;5;2;2;3;5;4;5;5;4;5;4;4;3;4;3;2;4;4;4;4;4;4;5;5;3;3;2;I do smoke;I drink way too much;4;4;3;5;4;4;3;5;4;4;5;4;2;4;4;2;4;4;3;4;5;5;5;3;2;5;5;5;5;5;5;2;After time of meeting;Rarely;3;4;2;4;3;4;5;2;3;4;4;3;4;4;4;5;2;4;3;1;2;5;2;Most of the day;4;4;4;5;5;5;5;25;167;60;2;0;female;left-handed;single;College;no;city;block of flats
1;1;2;3;4;3;3;2;2;5;2;2;2;3;4;4;3;2;3;4;4;4;4;4;4;4;4;4;4;4;4;3;2;4;3;1;1;1;1;4;4;4;4;4;5;3;3;3;3;4;5;5;5;5;3;4;4;4;3;3;3;3;3;2;5;5;3;3;4;2;2;3;4;I used to, but I do not anymore;I do not drink;3;4;3;2;1;3;5;5;1;4;2;3;4;4;4;3;3;3;3;3;3;2;2;2;1;5;2;4;4;3;1;2;After time of meeting;Always when it suits me;1;1;1;1;5;5;3;4;3;3;3;3;3;3;4;4;1;2;5;3;2;3;1;Several hours;3;3;3;3;3;3;3;22;179;78;2;0;male;left-handed;single;University (Masters);no;city;block of flats
4;3;3;1;2;3;1;4;3;2;2;5;3;3;3;3;3;3;1;4;5;5;5;3;1;3;3;3;3;1;5;3;3;3;2;2;4;4;5;2;2;1;3;3;2;4;3;1;1;2;1;1;1;1;1;1;2;3;3;1;4;3;4;1;1;2;3;4;5;4;2;3;4;I do smoke;I only drink when offered;1;3;3;4;2;4;1;5;5;3;3;3;1;2;2;4;3;3;1;3;1;3;4;5;3;3;3;3;1;3;2;3;Just in time;Only for the good of others;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;2;Several hours;2;3;4;4;4;5;5;26;185;92;1;0;male;right-handed;single;University (Masters);no;city;block of flats
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;I have not even tried;I do not drink;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Just in time;Never;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;Few minutes;4;4;4;4;4;4;4;19;167;63;0;0;female;right-handed;single;College;yes;city;block of flats
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;3;3;2;2;1;1;5;5;4;3;1;2;3;2;3;4;3;2;1;2;3;4;3;2;1;2;3;4;5;4;3;2;1;2;3;4;5;4;3;2;1;2;1;2;3;4;5;4;3;2;1;2;I used to, but I do not anymore;I only drink when offered;1;2;3;4;5;4;3;2;1;2;3;4;5;4;3;2;1;2;3;4;5;4;3;2;1;2;3;4;5;4;3;2;Before time of meeting;Only for the good of others;3;4;5;4;3;2;1;2;3;4;5;4;3;2;1;2;3;4;5;4;3;2;1;Few minutes;3;4;5;4;3;2;1;16;170;54;2;0;female;right-handed;single;University (Bachelor);no;city;house
5;5;3;2;3;3;1;4;5;4;4;2;2;2;2;2;2;3;2;5;2;2;5;5;4;1;2;1;2;2;4;2;3;2;2;2;5;5;3;2;2;3;2;3;2;2;2;2;1;2;2;4;2;2;2;2;3;4;3;1;5;5;5;2;2;3;3;3;4;2;5;3;5;I have tried;I do not drink;4;3;2;2;2;2;2;2;4;2;4;3;3;3;4;1;4;2;2;4;2;2;5;3;4;5;5;5;2;3;2;3;After time of meeting;Only for the good of others;2;3;5;4;2;3;2;2;1;4;2;5;4;3;3;3;2;3;2;5;3;2;5;Several hours;3;4;4;3;5;5;3;12;155;60;0;0;female;right-handed;single;primary school (still in education);yes;city;block of flats
5;2;2;4;4;4;2;3;5;5;4;2;3;2;3;2;2;1;4;5;1;4;3;2;5;5;3;3;4;3;5;3;2;4;3;1;5;4;4;2;2;2;3;3;2;2;5;2;3;2;1;1;1;2;1;1;1;1;5;2;5;3;1;2;1;3;2;1;4;3;2;4;4;I have tried;I drink way too much;3;3;1;1;2;2;3;4;3;3;2;2;2;4;3;3;4;3;4;2;3;3;2;4;3;2;3;3;4;4;2;3;After time of meeting;Always when it suits me;4;2;3;4;2;3;4;3;2;5;3;2;3;4;2;3;3;4;2;5;2;3;2;Several hours;4;2;4;4;3;3;4;18;174;64;0;0;male;right-handed;single;College;yes;city;block of flats
5;4;3;1;2;4;3;4;2;1;1;4;1;1;4;2;4;1;2;5;3;3;5;4;4;3;4;3;2;1;3;3;4;3;1;1;4;3;1;3;1;3;4;4;1;2;3;2;3;4;4;3;2;3;3;3;4;5;2;3;5;3;4;3;2;2;2;4;5;5;4;4;4;I do smoke;I only drink when offered;3;3;2;3;2;2;2;3;3;2;4;3;2;2;3;2;2;2;2;2;2;3;2;3;2;4;3;4;5;3;3;4;After time of meeting;Rarely;3;3;2;3;4;2;3;4;4;3;4;4;4;2;4;4;4;3;3;3;3;3;3;Several hours;3;4;2;2;2;2;2;20;170;53;1;0;female;right-handed;single;College;no;city;house
5;4;4;2;2;2;2;3;5;5;3;4;3;5;4;4;4;2;2;5;5;5;5;5;5;5;5;5;5;5;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;4;4;2;2;2;4;1;3;3;2;2;5;5;4;2;2;2;2;5;5;4;3;2;4;I do smoke;I drink way too much;3;3;2;4;2;3;5;4;4;2;4;2;2;5;3;3;4;5;3;5;2;5;5;5;4;5;4;4;4;3;5;5;After time of meeting;Only for the good of others;2;5;3;3;4;3;2;5;3;4;3;2;4;1;4;5;5;4;5;5;4;3;2;Few minutes;3;3;3;4;4;4;5;17;168;70;0;0;female;right-handed;single;University (Bachelor);yes;city;house
3;3;2;1;1;4;3;2;2;1;1;2;2;3;3;2;3;1;4;4;1;1;4;3;3;3;4;2;4;3;4;4;3;4;2;1;5;1;3;2;2;5;4;5;1;2;2;3;3;5;5;1;1;3;5;1;1;1;2;3;5;3;1;4;2;2;2;2;2;4;2;2;2;I have tried;I only drink when offered;4;4;3;4;4;3;4;4;3;2;5;2;1;1;4;3;3;4;2;3;3;3;3;3;2;3;3;2;3;4;2;4;Just in time;Rarely;2;5;2;3;4;2;4;2;4;3;3;2;4;3;4;4;3;4;3;2;3;4;2;Most of the day;2;1;2;3;3;3;4;20;171;62;0;0;female;left-handed;single;College;yes;city;block of flats
5;3;2;1;1;4;3;3;4;1;2;4;2;2;3;4;4;5;4;5;2;3;5;5;3;1;4;5;5;2;3;3;4;2;2;2;5;5;4;3;1;4;5;5;3;3;3;5;3;5;5;4;4;3;4;4;4;5;5;5;5;5;5;3;2;2;2;3;5;3;3;3;2;I have tried;I only drink when offered;4;3;3;2;2;5;2;2;5;1;3;4;1;1;5;1;5;5;2;3;1;1;5;5;5;5;2;2;3;4;3;2;Before time of meeting;Only for the good of others;2;5;4;3;5;3;2;5;3;3;3;1;5;3;3;4;1;3;5;3;4;5;5;Several hours;1;5;3;5;5;5;5;19;165;51;3;0;female;right-handed;single;University (Bachelor);no;city;block of flats
5;3;3;5;1;3;3;4;5;1;1;3;1;3;5;2;5;5;3;5;1;3;5;5;3;5;5;5;5;5;5;5;3;5;1;1;5;5;5;2;1;1;3;5;3;2;5;3;3;5;3;5;5;1;5;3;3;3;5;3;5;5;3;4;1;1;1;1;1;1;1;1;2;I have tried;I only drink when offered;5;5;5;1;3;5;5;5;5;5;5;5;1;3;1;5;5;5;1;3;5;5;5;5;5;5;5;3;5;5;5;5;Just in time;Only for the good of others;1;5;5;3;3;3;3;3;3;5;5;4;4;4;4;5;5;5;5;5;5;5;1;Several hours;4;2;4;4;4;4;4;25;168;62;1;0;male;right-handed;single;University (Masters);no;town or village;house
5;5;3;1;2;3;2;5;3;1;1;5;3;3;3;3;3;3;2;5;3;3;4;5;4;3;2;4;1;1;4;2;2;3;1;1;5;3;3;1;1;1;1;3;1;4;5;1;1;4;1;1;1;4;5;1;4;5;1;1;5;5;1;3;1;1;2;1;1;1;2;1;2;I used to, but I do not anymore;I only drink when offered;3;3;2;2;2;3;3;5;4;3;5;3;3;2;3;1;1;1;1;1;2;5;5;5;5;5;3;5;2;3;1;1;Before time of meeting;Rarely;4;3;3;3;3;3;4;3;3;3;3;4;4;1;3;3;3;3;3;3;4;3;3;Several hours;3;3;3;3;3;3;3;19;185;65;1;0;male;right-handed;single;College;no;city;block of flats
5;3;2;1;1;1;3;5;2;1;1;3;2;1;2;1;1;1;1;5;3;3;5;5;1;1;4;3;2;1;2;2;3;1;2;1;5;1;2;1;1;3;1;3;1;1;3;3;1;4;2;2;1;5;5;1;5;5;1;5;5;3;5;4;3;4;3;5;5;3;3;4;5;I have tried;I only drink when offered;3;3;2;2;2;3;1;4;4;5;5;3;3;3;4;1;2;4;3;5;2;4;3;3;2;5;4;5;3;4;1;3;Just in time;Rarely;3;3;4;5;4;3;3;3;3;3;4;5;4;3;5;4;3;3;2;3;5;3;4;Several hours;2;5;5;5;4;3;3;18;165;55;0;0;female;right-handed;single;College;yes;city;block of flats
5;2;4;2;1;3;5;5;4;2;1;2;1;3;3;2;4;1;2;5;1;4;5;4;1;3;5;5;4;1;4;4;4;2;2;2;2;1;2;2;2;3;2;5;2;1;1;5;1;2;5;2;5;3;1;1;4;4;2;5;5;1;5;2;1;1;3;4;1;1;5;1;3;I used to, but I do not anymore;I only drink when offered;3;2;4;4;5;5;1;5;5;4;5;5;3;2;4;2;5;4;4;5;5;4;5;5;2;2;5;3;1;3;1;4;Before time of meeting;Rarely;1;4;4;5;3;4;3;2;3;4;5;5;4;3;3;2;1;4;1;5;2;4;4;Few minutes;4;4;1;4;5;2;2;33;169;61;1;0;female;right-handed;single;College;no;city;block of flats
5;3;3;3;4;4;4;3;3;2;2;4;2;5;3;4;2;3;3;5;1;1;5;3;1;3;5;5;5;3;3;5;5;4;2;2;5;3;3;3;2;5;2;4;2;2;2;5;4;5;5;1;2;4;5;5;3;5;4;5;5;2;5;1;3;3;2;5;2;1;1;4;1;I have not even tried;I only drink when offered;5;5;4;5;5;5;3;4;5;1;5;5;1;1;3;1;1;5;2;5;1;5;5;5;1;5;4;3;5;3;1;5;After time of meeting;Only for the good of others;1;3;1;5;3;3;5;3;3;1;5;2;1;5;4;5;1;5;4;4;5;3;5;Few minutes;2;5;3;5;5;3;5;17;167;48;0;0;female;right-handed;married;College;yes;town or village;house
5;3;3;1;2;2;3;4;4;1;2;3;3;3;3;2;4;4;2;5;3;4;5;5;3;3;3;4;5;3;4;5;4;4;4;1;4;3;5;2;5;3;4;5;3;4;4;3;2;2;3;2;2;3;3;1;3;4;3;2;3;3;5;2;1;2;3;1;5;3;2;3;3;I have tried;I only drink when offered;4;4;3;4;3;5;4;5;5;4;2;4;2;1;2;4;3;4;2;4;2;3;5;5;3;2;4;3;4;4;4;3;Just in time;Rarely;3;3;2;3;3;3;2;4;5;3;4;5;3;1;4;3;4;4;3;5;4;3;4;Several hours;3;5;4;3;3;3;4;18;174;64;1;0;male;right-handed;single;College;no;city;block of flats
4;2;4;1;2;3;2;3;3;1;1;1;1;4;4;1;3;2;3;4;4;2;4;3;2;1;5;5;5;1;2;5;5;2;1;1;2;2;1;5;3;5;1;3;3;1;1;4;1;4;2;1;2;1;5;5;2;3;1;5;5;4;5;1;3;1;1;1;2;1;3;5;4;I have not even tried;I only drink when offered;4;4;1;3;4;1;1;4;3;1;5;1;1;1;2;5;4;5;1;5;2;2;5;4;3;2;1;2;1;3;2;3;After time of meeting;Only for the good of others;4;2;2;4;2;2;5;5;3;2;1;4;3;5;4;3;1;3;4;4;5;3;2;Few minutes;2;1;1;1;2;1;4;20;171;63;1;0;female;right-handed;single;College;no;city;block of flats
5;3;2;3;4;4;4;3;5;5;5;2;5;5;5;5;4;2;3;5;5;4;5;3;5;3;3;4;5;5;4;2;5;1;3;3;5;4;3;5;4;5;3;5;5;3;3;5;1;3;1;2;5;3;3;4;2;4;5;3;5;3;5;2;4;5;4;2;1;1;3;3;3;I have not even tried;I only drink when offered;3;3;1;3;3;3;1;4;5;1;5;3;1;2;3;1;5;5;4;5;4;4;5;4;3;5;3;3;2;5;4;4;Before time of meeting;Rarely;5;5;2;4;4;2;3;4;4;1;4;2;4;3;4;5;1;4;1;1;4;4;3;Most of the day;4;4;1;4;4;4;2;17;170;55;3;0;female;right-handed;single;College;no;town or village;house
5;5;3;5;5;5;3;5;2;1;1;1;1;1;3;1;2;1;2;3;1;1;5;5;2;2;5;5;5;3;2;3;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;3;1;4;1;2;1;3;1;3;2;2;2;1;3;3;3;3;3;3;5;3;2;5;3;I have not even tried;I do not drink;3;3;3;1;3;3;3;3;4;1;5;3;2;1;5;3;3;2;3;4;3;2;4;5;3;2;5;3;4;3;3;3;Before time of meeting;Only for the good of others;3;1;3;1;1;2;1;3;2;3;1;5;5;5;3;3;1;3;5;1;2;2;2;Few minutes;5;3;1;1;1;1;5;48;164;70;2;2;female;right-handed;married;College;no;city;block of flats
5;3;2;5;2;4;5;4;5;4;1;2;3;3;3;2;3;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;2;3;5;5;3;4;2;4;4;2;3;2;4;3;3;4;1;1;1;3;1;1;4;4;5;3;5;3;5;3;1;5;2;1;3;1;3;3;3;I have tried;I drink way too much;4;3;3;2;1;2;3;3;3;1;5;3;3;2;3;2;2;4;1;4;1;3;5;4;3;5;4;3;5;3;3;5;Just in time;Only for the good of others;3;3;3;3;4;3;1;4;3;5;5;5;3;4;3;4;5;4;1;5;1;3;3;Several hours;4;5;5;5;5;5;5;21;182;70;1;0;male;right-handed;single;College;no;town or village;house
4;3;4;3;1;4;4;4;3;1;1;3;3;5;2;2;3;4;3;5;1;4;5;4;3;2;4;5;3;1;4;4;5;5;2;2;4;2;2;5;5;2;3;4;5;2;5;4;1;5;5;3;1;5;2;1;3;3;4;4;2;1;1;1;1;1;1;2;2;4;1;2;2;I have not even tried;I only drink when offered;4;5;3;5;2;4;4;4;4;5;3;3;3;1;3;5;3;5;2;5;3;2;4;3;3;2;2;1;5;3;3;3;Before time of meeting;Rarely;4;4;2;3;3;1;2;5;3;2;4;4;3;4;5;3;3;4;5;3;2;4;3;Several hours;2;2;4;5;3;3;3;19;190;80;1;0;male;left-handed;single;College;no;city;block of flats
4;4;3;3;3;3;4;5;2;3;3;4;3;3;2;3;3;1;3;5;3;4;5;3;4;3;2;3;2;2;5;5;3;4;1;1;4;3;3;2;1;3;4;5;3;5;4;3;2;3;1;1;1;5;5;1;3;4;1;3;4;4;4;1;1;1;3;1;3;3;1;2;1;I have tried;I only drink when offered;4;5;3;3;3;3;3;3;5;3;3;2;3;4;2;5;3;4;1;5;1;3;4;3;3;5;3;3;3;3;3;3;Just in time;Only for the good of others;3;3;3;5;3;3;3;3;3;3;4;2;4;2;2;3;5;2;3;4;5;2;1;Several hours;2;3;5;3;3;3;3;19;187;80;0;0;male;left-handed;single;University (Bachelor);yes;city;house
5;3;3;2;2;4;3;4;5;4;1;2;2;5;5;4;4;3;2;4;2;4;4;4;5;5;3;4;4;1;5;4;2;4;2;2;5;1;2;5;5;4;2;3;5;4;5;2;3;5;2;1;1;4;2;1;1;2;3;3;5;4;1;1;1;1;2;1;1;1;5;1;1;I have tried;I only drink when offered;3;4;2;2;3;5;5;5;4;2;3;2;1;1;3;5;2;2;1;3;1;3;2;5;2;2;4;3;5;4;3;4;Just in time;Only for the good of others;3;1;5;4;3;2;3;3;3;3;4;3;3;1;3;3;4;4;4;5;3;4;2;Several hours;3;3;5;3;3;5;2;19;193;83;0;0;male;right-handed;single;College;yes;city;block of flats
5;3;2;2;1;2;4;5;2;2;1;5;3;2;3;3;3;3;1;5;3;3;5;4;3;5;5;5;3;2;4;5;4;5;3;2;4;1;2;1;1;4;3;3;2;5;4;3;3;4;2;1;1;4;5;1;3;4;2;3;5;5;2;2;2;3;2;1;1;1;2;2;1;I do smoke;I drink way too much;3;4;1;1;1;1;1;3;3;3;4;5;3;5;2;5;3;4;3;5;2;3;3;3;2;5;3;3;2;4;2;5;Before time of meeting;Always when it suits me;3;3;4;5;3;4;2;4;4;3;5;1;3;2;4;3;3;3;1;5;5;4;2;Several hours;2;4;4;5;5;5;4;16;177;70;1;0;male;right-handed;single;Primary or secondary school;no;city;block of flats
5;3;2;1;2;3;3;4;3;2;3;4;4;2;2;4;3;1;2;4;1;3;4;3;2;3;4;4;2;1;4;2;3;3;1;1;3;2;4;3;2;3;2;4;3;4;1;2;1;3;2;1;1;3;5;1;2;3;1;3;5;3;1;1;1;3;1;1;2;3;5;5;1;I have tried;I only drink when offered;4;5;3;1;2;2;1;3;5;3;4;3;2;1;2;5;5;5;1;5;2;5;5;5;3;5;5;3;4;3;3;3;Just in time;Rarely;2;5;3;3;4;3;4;5;5;3;5;1;4;5;3;5;1;3;3;5;4;3;3;Few minutes;4;3;4;3;3;2;5;18;158;50;2;0;female;left-handed;single;Primary or secondary school;no;city;block of flats
